problem_id,year,version,problem_num,contest_label,slug,problem_url,contest_url,category
653,2013,B,3,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
654,2013,B,4,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
655,2013,B,5,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
656,2013,B,6,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
657,2013,B,7,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
658,2013,B,8,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
659,2013,B,9,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
660,2013,B,10,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
661,2013,B,11,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
662,2013,B,12,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
663,2013,B,13,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
664,2013,B,14,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
665,2013,B,15,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
666,2013,B,16,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
667,2013,B,17,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
668,2013,B,18,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
669,2013,B,19,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
670,2013,B,20,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
671,2013,B,21,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
672,2013,B,22,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
673,2013,B,23,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
674,2013,B,24,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
675,2013,B,25,2013 AMC 10B,2013_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2013_AMC_10B_Problems,
676,2014,A,1,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
677,2014,A,2,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
678,2014,A,3,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
679,2014,A,4,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
680,2014,A,5,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
681,2014,A,6,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
682,2014,A,7,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
683,2014,A,8,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
684,2014,A,9,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
685,2014,A,10,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
686,2014,A,11,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
687,2014,A,12,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
688,2014,A,13,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
689,2014,A,14,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
690,2014,A,15,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
691,2014,A,16,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
692,2014,A,17,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
693,2014,A,18,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
694,2014,A,19,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
695,2014,A,20,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
696,2014,A,21,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
697,2014,A,22,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
698,2014,A,23,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
699,2014,A,24,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
700,2014,A,25,2014 AMC 10A,2014_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10A_Problems,
701,2014,B,1,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
702,2014,B,2,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
703,2014,B,3,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
704,2014,B,4,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
705,2014,B,5,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
706,2014,B,6,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
707,2014,B,7,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
708,2014,B,8,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
709,2014,B,9,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
710,2014,B,10,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
711,2014,B,11,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
712,2014,B,12,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
713,2014,B,13,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
714,2014,B,14,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
715,2014,B,15,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
716,2014,B,16,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
717,2014,B,17,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
718,2014,B,18,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
719,2014,B,19,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
720,2014,B,20,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
721,2014,B,21,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
722,2014,B,22,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
723,2014,B,23,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
724,2014,B,24,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
725,2014,B,25,2014 AMC 10B,2014_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2014_AMC_10B_Problems,
726,2015,A,1,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
727,2015,A,2,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
728,2015,A,3,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
729,2015,A,4,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
730,2015,A,5,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
731,2015,A,6,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
732,2015,A,7,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
733,2015,A,8,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
734,2015,A,9,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
735,2015,A,10,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
736,2015,A,11,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
737,2015,A,12,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
738,2015,A,13,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
739,2015,A,14,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
740,2015,A,15,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
741,2015,A,16,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
742,2015,A,17,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
743,2015,A,18,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
744,2015,A,19,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
745,2015,A,20,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
746,2015,A,21,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
747,2015,A,22,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
748,2015,A,23,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
749,2015,A,24,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
750,2015,A,25,2015 AMC 10A,2015_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10A_Problems,
751,2015,B,1,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
752,2015,B,2,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
753,2015,B,3,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
754,2015,B,4,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
755,2015,B,5,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
756,2015,B,6,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
757,2015,B,7,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
758,2015,B,8,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
759,2015,B,9,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_9,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
760,2015,B,10,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_10,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
761,2015,B,11,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_11,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
762,2015,B,12,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_12,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
763,2015,B,13,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_13,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
764,2015,B,14,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_14,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
765,2015,B,15,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_15,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
766,2015,B,16,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_16,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
767,2015,B,17,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_17,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
768,2015,B,18,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_18,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
769,2015,B,19,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_19,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
770,2015,B,20,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_20,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
771,2015,B,21,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_21,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
772,2015,B,22,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_22,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
773,2015,B,23,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_23,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
774,2015,B,24,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_24,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
775,2015,B,25,2015 AMC 10B,2015_AMC_10B,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems/Problem_25,https://artofproblemsolving.com/wiki/index.php/2015_AMC_10B_Problems,
776,2016,A,1,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_1,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
777,2016,A,2,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_2,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
778,2016,A,3,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_3,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
779,2016,A,4,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_4,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
780,2016,A,5,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_5,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
781,2016,A,6,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_6,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
782,2016,A,7,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_7,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
783,2016,A,8,2016 AMC 10A,2016_AMC_10A,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems/Problem_8,https://artofproblemsolving.com/wiki/index.php/2016_AMC_10A_Problems,
